,Unnamed: 0,id,EVENTMSGTYPE,x,y,z,game_clock,rankc
0,54,0021500001_102,2,5.16697,21.8583,9.37122,313.68,55
1,89,0021500001_105,1,4.7902,25.232470000000003,9.262319999999999,275.37,35
2,141,0021500001_106,2,9.12544,25.797420000000002,9.7586,259.77,52
3,203,0021500001_110,2,7.0815399999999995,23.9951,9.01205,233.5,62
4,238,0021500001_114,1,4.93547,24.561329999999998,9.38868,171.62,35
5,291,0021500001_125,2,8.28985,27.18849,9.53133,36.2,53
6,342,0021500001_132,2,6.18633,27.805,9.5687,659.52,51
7,383,0021500001_139,1,4.667669999999999,25.33696,9.01515,608.61,41
8,422,0021500001_148,1,4.95988,24.707420000000003,9.24265,479.85,39
9,486,0021500001_155,1,5.41369,25.409029999999998,9.24586,354.73,64
10,528,0021500001_158,1,5.5073099999999995,24.09778,9.01441,313.45,42
11,573,0021500001_159,2,10.87545,23.01679,9.45387,298.75,45
12,626,0021500001_161,2,7.733219999999999,25.36815,9.15488,279.26,53
13,677,0021500001_166,2,3.8761099999999997,30.618129999999997,9.107289999999999,231.27,51
14,709,0021500001_168,1,4.97088,24.49588,9.02923,213.36,32
15,743,0021500001_170,1,5.20707,25.13061,9.51936,183.4,34
16,783,0021500001_173,2,7.812810000000001,22.279139999999998,9.44387,144.67,40
17,831,0021500001_181,2,7.535410000000001,29.48276,9.37273,79.93,48
18,865,0021500001_184,1,5.2862,24.912760000000002,9.03687,50.93,34
19,906,0021500001_20,1,5.84143,26.076079999999997,9.13954,562.47,41
20,958,0021500001_202,2,8.36335,28.476909999999997,9.1835,553.2,52
21,1000,0021500001_205,2,8.17581,23.29826,9.11979,503.14,42
22,1045,0021500001_218,2,6.16602,22.4893,9.64118,359.02,45
23,1078,0021500001_229,1,5.04406,25.31379,9.18702,268.12,33
24,1124,0021500001_235,2,5.63515,22.11893,9.491539999999999,224.98,46
25,1159,0021500001_247,2,4.9915,23.97695,9.03843,107.96,35
26,1190,0021500001_256,1,5.2945400000000005,24.94559,9.04315,29.69,31
27,1241,0021500001_259,2,18.95525,23.12105,8.56865,14.81,51
28,1294,0021500001_261,2,8.14756,26.08274,9.0908,4.85,53
29,1329,0021500001_35,1,5.27688,25.121029999999998,9.51402,409.29,35
30,1371,0021500001_41,1,5.884119999999999,25.11765,9.09344,357.83,42
31,1402,0021500001_56,2,6.17249,25.70008,9.10982,168.86,31
32,1439,0021500001_77,1,5.48689,24.1752,9.33353,631.74,37
33,1475,0021500001_83,2,8.6111,25.371270000000003,9.043660000000001,562.79,36
34,1530,0021500001_90,2,4.97759,23.020210000000002,9.21694,469.97,55
35,1568,0021500001_94,1,4.60431,24.44507,9.14992,426.88,38
36,1620,0021500001_98,2,7.32608,22.54015,9.165569999999999,381.01,52
37,1694,0021500002_103,2,20.58294,25.44182,9.02594,273.02,74
38,1741,0021500002_112,2,7.4634,18.58765,9.193539999999999,183.78,47
39,1772,0021500002_115,1,5.61784,24.91084,9.432210000000001,156.3,31
40,1813,0021500002_120,2,5.31307,21.28574,9.26123,116.47,41
41,1850,0021500002_126,1,5.081869999999999,25.08124,9.051210000000001,77.31,37
42,1908,0021500002_129,2,7.1938699999999995,19.98943,9.00633,35.73,58
43,1939,0021500002_139,1,6.078790000000001,25.323710000000002,9.22225,648.65,31
44,1985,0021500002_147,2,11.48053,26.15321,9.19638,544.77,46
45,2047,0021500002_148,2,11.02609,19.67215,9.27641,535.89,62
46,2081,0021500002_150,1,5.05919,25.01304,9.04309,507.53,34
47,2119,0021500002_153,2,6.480919999999999,24.54547,10.00175,471.84,38
48,2158,0021500002_171,2,8.7381,27.72728,9.170169999999999,308.93,39
49,2207,0021500002_179,2,4.06154,30.46811,9.39139,205.58,49
50,2241,0021500002_184,2,5.27156,25.03762,9.36042,169.79,34
51,2288,0021500002_193,2,8.277610000000001,24.33505,9.34141,66.58,47
52,2321,0021500002_199,1,5.2109,24.83887,9.00441,691.41,33
53,2364,0021500002_208,1,6.12645,26.072470000000003,9.11897,623.95,43
54,2437,0021500002_219,2,3.90571,33.482490000000006,9.10276,491.89,73
55,2481,0021500002_244,2,7.4129,27.06571,9.31821,181.01,44
56,2513,0021500002_254,1,5.4164699999999995,24.69925,9.20005,62.37,32
57,2545,0021500002_257,1,4.84874,25.87398,9.12929,32.56,32
58,2592,0021500002_28,2,5.38657,20.838639999999998,9.42305,431.9,47
59,2641,0021500002_30,2,4.68773,32.04286,9.26925,408.41,49
60,2672,0021500002_31,1,5.3138,25.03894,9.3367,397.05,31
61,2708,0021500002_32,1,5.06302,24.652639999999998,9.28613,377.37,36
62,2750,0021500002_33,1,6.42671,25.263270000000002,9.0226,357.42,42
63,2803,0021500002_36,2,15.110529999999999,33.6762,8.728660000000001,333.01,53
64,2849,0021500002_37,2,14.47962,25.84232,9.07456,313.02,46
65,2885,0021500002_53,2,5.44335,26.92509,9.07478,120.7,36
66,2940,0021500002_55,2,5.32954,18.495420000000003,9.25633,108.43,55
67,2990,0021500002_73,2,12.05994,32.51563,8.45463,610.28,50
68,3042,0021500002_84,2,10.37608,27.23273,9.23804,518.47,52
69,3077,0021500002_88,2,5.75758,25.36865,9.912939999999999,478.92,35
70,3118,0021500003_108,2,6.589189999999999,25.76023,9.03375,409.47,41
71,3155,0021500003_11,2,8.14502,23.65183,9.15424,630.2,37
72,3186,0021500003_111,2,4.97661,25.159000000000002,9.92808,364.2,31
73,3217,0021500003_114,1,6.02749,24.61003,9.4828,335.9,31
74,3248,0021500003_117,2,9.71609,26.77412,9.043289999999999,299.17,31
75,3297,0021500003_126,2,9.3079,25.405170000000002,9.05237,201.89,49
76,3345,0021500003_127,2,7.912739999999999,23.48164,9.28765,179.3,48
77,3396,0021500003_128,2,6.02361,22.758329999999997,9.3752,172.29,51
78,3430,0021500003_130,1,5.22204,23.9654,9.035689999999999,151.83,34
79,3474,0021500003_131,2,5.84399,28.783759999999997,9.17804,131.61,44
80,3506,0021500003_14,1,5.6314400000000004,24.727339999999998,9.17576,592.68,32
81,3559,0021500003_142,2,6.24681,26.59325,9.4151,31.92,53
82,3582,0021500003_152,2,6.15034,25.482210000000002,9.30361,624.08,23
83,3610,0021500003_168,1,5.73195,25.6555,10.69449,472.69,28
84,3646,0021500003_17,1,5.612019999999999,24.778679999999998,9.261460000000001,555.65,36
85,3682,0021500003_173,1,5.16335,24.65906,9.0433,427.68,36
86,3736,0021500003_185,2,7.2942100000000005,19.768420000000003,9.137,320.39,54
87,3788,0021500003_194,2,3.5041,19.7277,9.16699,240.7,52
88,3822,0021500003_197,1,4.59897,24.981170000000002,9.17408,204.73,34
89,3854,0021500003_206,1,5.70824,24.24796,9.06385,120.1,32
90,3897,0021500003_21,2,7.4921,28.57167,9.3823,518.53,43
91,3947,0021500003_22,2,7.454439999999999,30.714129999999997,9.042119999999999,502.33,50
92,4014,0021500003_231,2,6.0054,23.52039,9.252469999999999,579.13,67
93,4048,0021500003_242,2,5.04708,25.61104,9.449110000000001,437.75,34
94,4099,0021500003_247,2,5.73486,20.79121,9.35775,391.54,51
95,4160,0021500003_249,2,16.4189,31.13263,8.51822,342.43,61
96,4193,0021500003_253,2,6.851380000000001,20.19102,10.35868,316.41,33
97,4258,0021500003_281,2,13.415329999999999,26.8522,9.16323,64.16,65
98,4293,0021500003_288,1,5.8457,24.74459,9.07519,17.42,35
99,4327,0021500003_33,1,4.90161,24.9024,9.1456,409.33,34
100,4363,0021500003_4,1,4.92954,25.0092,9.14003,695.65,36
101,4396,0021500003_42,1,5.14176,24.889570000000003,9.05265,303.84,33
102,4431,0021500003_49,1,4.92786,25.128529999999998,9.36619,238.04,35
103,4510,0021500003_55,2,8.89685,22.43198,9.14687,186.11,79
104,4544,0021500003_71,1,4.66637,24.49144,9.12739,58.49,34
105,4595,0021500003_88,2,6.3797,21.31999,9.036760000000001,585.9,51
106,4647,0021500004_104,2,7.57706,21.24234,9.000630000000001,377.44,52
107,4699,0021500004_109,2,4.94998,25.078020000000002,9.02882,334.18,52
108,4737,0021500004_111,2,8.408,24.82133,9.48877,312.43,38
109,4771,0021500004_13,1,5.44252,24.07111,9.08526,579.05,34
110,4801,0021500004_133,2,5.99009,24.247510000000002,9.08662,90.25,30
111,4869,0021500004_165,2,8.49815,17.31099,9.66506,472.44,68
112,4923,0021500004_171,2,10.43609,25.389310000000002,9.44278,400.31,54
113,4960,0021500004_18,1,5.75244,24.48819,9.05134,531.63,37
114,5012,0021500004_188,2,5.6271,21.96489,9.062560000000001,211.08,52
115,5046,0021500004_189,1,5.0435,25.44643,9.17196,185.0,34
116,5092,0021500004_19,2,10.74543,18.01203,9.16808,511.26,46
117,5147,0021500004_195,2,9.005460000000001,32.57708,9.02468,105.88,55
118,5199,0021500004_199,2,7.76001,27.123359999999998,9.1204,72.88,52
119,5254,0021500004_200,2,10.076839999999999,25.58549,9.94042,59.55,55
120,5289,0021500004_201,2,6.14853,25.61287,9.64662,41.16,35
121,5324,0021500004_219,2,5.048780000000001,25.47345,9.39431,552.81,35
122,5375,0021500004_221,2,3.9881,29.76088,9.26377,523.76,51
123,5443,0021500004_235,1,5.74043,25.32773,9.35201,369.77,68
124,5477,0021500004_243,2,4.8527,23.04826,9.13712,264.18,34
125,5498,0021500004_246,2,34.304629999999996,43.36181,11.165610000000001,214.46,21
126,5559,0021500004_252,2,17.9777,19.535729999999997,9.020769999999999,127.06,61
127,5594,0021500004_258,2,7.83131,23.15581,9.03308,66.32,35
128,5670,0021500004_261,2,5.0589,24.85688,9.14377,50.11,76
129,5703,0021500004_32,1,4.94841,25.49,9.17607,409.57,33
130,5746,0021500004_45,1,6.75858,25.48294,9.0571,275.7,43
131,5785,0021500004_46,1,6.5497,25.62194,9.134789999999999,262.8,39
132,5829,0021500004_52,2,8.51493,25.65028,9.22907,186.98,44
133,5883,0021500004_63,2,10.96473,26.546020000000002,9.664489999999999,58.17,54
134,5926,0021500004_81,2,8.942160000000001,18.904220000000002,9.26056,572.72,43
135,5962,0021500005_103,1,5.51401,25.1803,9.30602,342.98,36
136,6018,0021500005_104,2,5.00322,17.48491,9.0741,320.4,56
137,6062,0021500005_133,2,8.21946,28.52386,9.10255,36.2,44
138,6108,0021500005_134,2,8.073780000000001,28.03875,9.19477,27.86,46
139,6166,0021500005_141,2,7.55872,26.64405,9.00571,647.87,58
140,6200,0021500005_149,1,5.8582,25.564410000000002,9.04912,558.21,34
141,6252,0021500005_151,2,12.34627,21.517020000000002,9.34125,545.2,52
142,6289,0021500005_160,2,8.06365,24.29682,9.46533,444.43,37
143,6318,0021500005_168,2,7.620369999999999,26.26809,9.01041,366.98,29
144,6345,0021500005_175,2,6.23955,25.08817,9.32779,275.23,27
145,6404,0021500005_176,2,5.9599,26.32487,13.49495,268.07,59
146,6470,0021500005_186,2,8.901069999999999,26.11644,9.00238,161.41,66
147,6505,0021500005_216,2,5.5820300000000005,25.94202,9.05494,515.31,35
148,6519,0021500005_217,2,10.116760000000001,30.896179999999998,10.230189999999999,507.14,14
149,6571,0021500005_219,2,5.25138,29.542409999999997,9.07625,499.98,52
150,6606,0021500005_230,1,5.554130000000001,25.208270000000002,9.44069,398.93,35
151,6639,0021500005_234,2,6.227930000000001,23.93035,9.35379,364.44,33
152,6673,0021500005_235,2,5.22462,25.624579999999998,9.00339,357.55,34
153,6699,0021500005_258,1,5.37089,25.067239999999998,10.219289999999999,60.32,26
154,6736,0021500005_29,1,4.6524,25.46258,9.32263,459.84,37
155,6781,0021500005_34,2,7.769880000000001,21.92403,9.115210000000001,408.07,45
156,6833,0021500005_42,2,4.86761,21.80359,9.145430000000001,270.98,52
157,6883,0021500005_51,1,5.26757,25.11112,9.01123,151.96,50
158,6904,0021500005_69,2,15.02583,20.373910000000002,9.282969999999999,669.03,21
159,6945,0021500005_9,1,5.43527,25.41988,9.1581,629.61,41
160,6993,0021500005_94,2,6.56365,14.19704,9.047830000000001,435.28,48
161,7061,0021500007_127,2,15.0591,21.56476,8.59034,557.59,68
162,7118,0021500007_129,2,5.52698,19.82133,9.09211,534.77,57
163,7171,0021500007_13,2,10.4562,23.391029999999997,9.11708,569.66,53
164,7209,0021500007_140,1,5.9638800000000005,24.94618,9.02519,402.97,38
165,7239,0021500007_151,1,5.279380000000001,25.24535,9.37872,261.8,30
166,7274,0021500007_164,1,5.3076,25.93058,9.29502,115.48,35
167,7326,0021500007_169,2,9.98582,28.27773,9.5686,58.93,52
168,7395,0021500007_18,2,6.750439999999999,28.60878,9.105410000000001,522.27,69
169,7426,0021500007_202,1,5.31776,25.00483,9.220139999999999,442.18,31
170,7495,0021500007_203,2,6.10073,28.26988,9.2648,417.79,69
171,7550,0021500007_207,2,4.92289,26.68273,9.0611,357.78,55
172,7584,0021500007_220,1,4.63999,25.00305,9.102160000000001,215.17,34
173,7647,0021500007_25,2,6.4996599999999995,19.89171,9.1109,439.38,63
174,7704,0021500007_28,2,17.25015,30.233259999999998,8.23086,394.43,57
175,7767,0021500007_29,2,5.09161,23.842470000000002,9.51544,374.76,63
176,7800,0021500007_53,1,4.9748,25.17248,9.25355,107.66,33
177,7841,0021500007_6,1,5.502000000000001,23.8406,9.03458,661.68,41
178,7891,0021500007_63,2,5.477930000000001,32.67322,9.2612,695.76,50
179,7927,0021500007_76,1,5.16104,25.24429,9.08652,533.82,36
180,7983,0021500007_81,2,9.90127,33.62643,9.03106,453.61,56
181,8038,0021500007_91,2,7.69912,25.3596,9.3849,328.79,55
182,8100,0021500009_116,2,8.7845,32.30669,9.28668,289.52,62
183,8155,0021500009_119,2,9.92255,20.0143,10.68961,243.88,55
184,8211,0021500009_131,2,11.78837,32.43531,8.501669999999999,102.6,56
185,8272,0021500009_14,2,8.24075,25.265829999999998,9.47218,597.64,61
186,8305,0021500009_143,1,5.18601,25.00372,9.42799,691.76,33
187,8337,0021500009_144,1,5.0879,23.96594,9.0636,672.92,32
188,8389,0021500009_156,2,4.80449,24.077820000000003,9.01201,581.4,52
189,8419,0021500009_157,1,5.03596,25.02305,9.605139999999999,564.4,30
190,8451,0021500009_162,1,5.28514,25.1557,9.10309,466.96,32
191,8501,0021500009_18,2,6.94228,26.21375,9.62401,545.8,50
192,8542,0021500009_185,2,7.98163,32.01571,9.05757,195.52,41
193,8588,0021500009_199,2,5.90541,26.90785,9.12113,710.88,46
194,8622,0021500009_21,1,4.97695,25.3327,9.568769999999999,508.64,34
195,8657,0021500009_236,2,4.4642,24.88225,11.23669,355.16,35
196,8709,0021500009_25,2,6.05239,23.30409,9.122060000000001,444.0,52
197,8759,0021500009_260,2,7.461689999999999,31.652340000000002,9.29761,20.5,50
198,8769,0021500009_261,2,29.16633,2.39998,8.38231,16.88,10
199,8831,0021500009_28,2,9.06437,23.10666,11.7593,428.68,62
200,8868,0021500009_36,1,5.66838,24.8999,9.038269999999999,332.32,37
201,8902,0021500009_50,1,5.1054900000000005,25.3935,9.17484,242.4,34
202,8948,0021500009_52,2,8.858369999999999,23.868779999999997,9.55971,222.16,46
203,8995,0021500009_58,2,7.4748,29.00768,9.063130000000001,172.8,47
204,9027,0021500009_60,1,5.49906,24.90798,9.30981,162.84,32
205,9077,0021500009_61,2,2.52467,12.071489999999999,8.81055,150.88,50
206,9110,0021500009_99,2,5.1423,23.66006,9.77927,483.6,33
207,9153,0021500010_10,2,9.61396,27.99274,9.38232,622.39,43
208,9193,0021500010_116,2,12.04205,28.53963,9.95084,247.29,40
209,9228,0021500010_124,1,5.67049,25.09992,9.01335,188.02,35
210,9263,0021500010_127,1,5.40152,24.83559,9.10984,149.31,35
211,9337,0021500010_130,2,3.54965,32.12457,9.02961,92.69,74
212,9371,0021500010_133,1,6.28808,24.414,9.04149,70.6,34
213,9404,0021500010_137,1,5.16143,24.990779999999997,9.21755,25.03,33
214,9457,0021500010_146,2,9.27541,25.250870000000003,9.0519,608.65,53
215,9524,0021500010_153,2,9.69698,19.80239,9.336889999999999,565.94,67
216,9573,0021500010_165,2,8.42558,30.82204,9.28247,383.48,49
217,9632,0021500010_166,2,20.57439,26.47403,8.21115,374.91,59
218,9713,0021500010_173,2,5.7332,26.638090000000002,9.06439,273.49,81
219,9773,0021500010_178,2,9.708960000000001,18.93552,9.19051,228.19,60
220,9841,0021500010_179,2,9.47161,32.18357,9.43217,216.78,68
221,9891,0021500010_181,2,9.175410000000001,23.36158,9.19399,185.2,50
222,9925,0021500010_191,1,5.20475,24.48544,9.01503,99.11,34
223,9986,0021500010_196,2,21.22409,25.42063,8.49024,51.05,61
224,10053,0021500010_205,2,6.794739999999999,30.205540000000003,9.20867,685.63,67
225,10125,0021500010_211,2,21.160320000000002,26.59913,8.60853,614.01,72
226,10173,0021500010_212,2,7.798210000000001,29.413529999999998,9.495289999999999,607.08,48
227,10204,0021500010_213,1,5.35265,25.18594,9.21899,582.91,31
228,10236,0021500010_223,2,5.70897,22.952289999999998,9.235489999999999,469.07,32
229,10267,0021500010_228,2,5.39184,25.22166,10.81961,421.04,31
230,10314,0021500010_23,2,8.30787,29.225209999999997,9.17228,485.36,47
231,10366,0021500010_232,2,9.301969999999999,28.310570000000002,9.19938,372.52,52
232,10417,0021500010_244,2,4.6584,32.58182,9.103010000000001,265.14,51
233,10448,0021500010_248,2,6.03939,25.96211,9.607610000000001,226.66,31
234,10486,0021500010_250,1,6.0788199999999994,24.686139999999998,9.07855,196.47,38
235,10523,0021500010_253,1,4.99211,25.02554,9.06838,156.0,37
236,10579,0021500010_257,2,19.44584,22.81992,9.100439999999999,124.78,56
237,10613,0021500010_258,1,4.826569999999999,24.97089,9.08483,101.96,34
238,10641,0021500010_259,1,8.3652,25.6824,9.521510000000001,96.35,28
239,10672,0021500010_26,1,5.28103,25.49413,9.15589,449.21,31
240,10727,0021500010_262,2,9.33431,25.77352,9.18638,65.2,55
241,10761,0021500010_266,1,5.19301,24.32369,9.16054,16.29,34
242,10795,0021500010_29,1,5.13861,24.48095,9.103639999999999,424.85,34
243,10831,0021500010_42,2,5.48275,23.00791,9.39307,301.43,36
244,10864,0021500010_45,1,5.4745800000000004,25.228379999999998,9.12233,268.27,33
245,10895,0021500010_55,1,5.458480000000001,25.28744,9.28094,189.95,31
246,10970,0021500010_60,2,9.57277,24.173560000000002,9.36841,140.47,75
247,11027,0021500010_66,2,16.484070000000003,31.48225,8.7289,96.44,57
248,11058,0021500010_78,1,5.54096,24.78945,9.28322,666.54,31
249,11099,0021500010_80,2,9.73359,28.14159,9.00007,648.6,41
250,11151,0021500010_86,2,7.086469999999999,28.12053,9.4715,590.72,52
251,11193,0021500010_9,2,7.949269999999999,20.187279999999998,9.33775,630.31,42
252,11230,0021500010_94,1,6.1460099999999995,25.541,9.10623,510.84,37
253,11284,0021500010_97,2,4.7178,22.7114,9.47605,483.99,54
254,11320,0021500010_99,2,4.95439,26.774620000000002,9.33353,472.95,36
255,11361,0021500011_104,1,6.55031,24.66488,9.181339999999999,367.51,41
256,11408,0021500011_110,2,16.7616,19.72159,8.67176,310.06,47
257,11440,0021500011_112,1,5.09794,24.65119,9.25309,291.53,32
258,11473,0021500011_121,1,5.08274,24.98547,9.1723,162.32,33
259,11517,0021500011_125,2,9.06508,33.31292,9.34229,100.77,44
260,11551,0021500011_127,2,4.8316300000000005,29.84439,9.306519999999999,84.15,34
261,11595,0021500011_137,2,8.83763,20.0419,9.3001,699.24,44
262,11628,0021500011_140,1,4.5152,25.86974,9.25505,656.13,33
263,11708,0021500011_142,2,26.463390000000004,17.52052,8.32242,609.21,80
264,11755,0021500011_15,2,7.36763,28.48419,9.02459,592.28,47
265,11789,0021500011_156,2,4.76697,23.98882,9.05086,453.02,34
266,11821,0021500011_17,1,5.00967,25.3141,9.24141,566.28,32
267,11864,0021500011_175,2,8.505510000000001,21.715629999999997,9.06846,255.96,43
268,11897,0021500011_188,1,5.07325,24.73876,9.18114,157.07,33
269,11931,0021500011_195,1,5.22003,25.62167,9.521239999999999,98.43,34
270,11967,0021500011_198,1,5.16825,25.00834,9.09336,77.79,36
271,12022,0021500011_203,2,15.6218,21.79334,8.807210000000001,25.0,55
272,12055,0021500011_223,2,5.54071,23.238870000000002,9.12984,534.44,33
273,12103,0021500011_224,2,6.08982,30.512990000000002,9.24963,522.49,48
274,12127,0021500011_227,2,7.489660000000001,29.40425,9.238999999999999,501.79,24
275,12190,0021500011_228,2,2.46488,16.68755,9.27,481.94,63
276,12241,0021500011_232,2,5.29857,15.893089999999999,9.053460000000001,443.65,51
277,12285,0021500011_233,2,12.73498,23.93575,9.14048,421.42,44
278,12320,0021500011_24,1,5.09955,25.07197,9.4113,501.85,35
279,12352,0021500011_240,2,4.76976,23.93618,9.47862,347.28,32
280,12403,0021500011_246,2,6.79322,23.2088,10.508280000000001,256.94,51
281,12434,0021500011_251,1,5.10466,24.98289,9.573089999999999,206.51,31
282,12467,0021500011_38,2,6.52581,26.18321,9.63578,396.29,33
283,12497,0021500011_43,1,5.217230000000001,25.214920000000003,9.15167,354.73,30
284,12531,0021500011_49,1,5.35391,25.87706,9.07419,286.53,34
285,12582,0021500011_62,2,4.943890000000001,31.91475,9.18452,152.59,51
286,12630,0021500011_63,2,8.614510000000001,25.72625,9.35356,133.82,48
287,12661,0021500011_66,1,5.30054,24.98999,9.64986,101.24,31
288,12732,0021500011_70,2,11.11572,20.69345,9.349260000000001,38.6,71
289,12793,0021500011_82,2,11.13269,31.98419,9.02205,602.78,61
290,12833,0021500011_84,1,6.48339,25.78484,9.10191,585.26,40
291,12887,0021500011_94,2,6.15374,29.29457,9.50262,470.17,54
292,12920,0021500012_108,1,5.9829099999999995,24.792460000000002,9.06589,294.81,33
293,12952,0021500012_115,1,4.86465,24.77984,9.11149,245.26,32
294,13008,0021500012_121,2,1.6882700000000002,13.85423,8.96774,164.6,56
295,13037,0021500012_125,1,4.77385,25.60859,9.14067,116.15,29
296,13072,0021500012_139,1,5.64994,24.41926,9.07664,655.59,35
297,13139,0021500012_141,2,14.802370000000002,18.13945,8.97737,631.14,67
298,13182,0021500012_142,2,7.66335,23.26715,9.153039999999999,622.69,43
299,13213,0021500012_145,1,5.1426300000000005,25.88653,9.18251,585.7,31
300,13276,0021500012_150,2,6.1252,23.92586,10.03559,522.55,63
301,13309,0021500012_153,1,5.24078,25.32807,9.60626,470.08,33
302,13347,0021500012_167,1,5.88037,25.54552,9.021230000000001,348.05,38
303,13410,0021500012_171,2,5.46545,19.16538,9.58234,306.58,63
304,13469,0021500012_173,2,6.5635,28.491970000000002,10.70025,296.14,59
305,13527,0021500012_176,2,4.85613,23.23471,9.182739999999999,257.52,58
306,13569,0021500012_178,2,7.2011899999999995,27.17863,9.261610000000001,233.86,42
307,13608,0021500012_181,1,5.77949,24.49899,9.01217,193.64,39
308,13642,0021500012_186,1,5.43659,24.49455,9.09962,122.5,34
309,13676,0021500012_188,1,4.7323900000000005,24.95234,9.37215,95.29,34
310,13729,0021500012_192,2,14.436279999999998,23.45123,9.2132,42.75,53
311,13752,0021500012_193,2,7.16459,24.786579999999997,9.4279,18.76,23
312,13799,0021500012_204,2,5.94033,30.845670000000002,9.21402,573.6,47
313,13844,0021500012_210,2,5.57336,30.923479999999998,9.225710000000001,488.52,45
314,13881,0021500012_220,1,5.25547,25.11121,9.0973,407.83,37
315,13916,0021500012_223,1,5.71535,26.0198,9.14613,379.89,35
316,13971,0021500012_232,2,7.74477,26.03185,9.53549,212.35,55
317,14022,0021500012_233,2,14.725879999999998,24.59127,9.10075,198.91,51
318,14051,0021500012_3,1,5.04626,25.0094,9.54915,686.2,29
319,14101,0021500012_44,2,9.35484,29.97601,9.403189999999999,304.45,50
320,14150,0021500012_45,2,13.16644,18.15278,8.80335,295.84,49
321,14231,0021500012_46,2,5.40125,24.80505,9.01331,288.79,81
322,14267,0021500012_64,1,5.17009,24.37625,9.08539,89.13,36
323,14328,0021500012_70,2,4.71243,27.445590000000003,9.06473,36.08,61
324,14360,0021500012_88,1,4.97858,24.67999,9.14827,550.72,32
325,14396,0021500013_103,2,4.82604,22.11661,9.12088,394.21,36
326,14449,0021500013_117,2,5.16582,19.86632,9.24078,218.05,53
327,14495,0021500013_13,2,6.66833,30.107259999999997,9.00935,610.92,46
328,14535,0021500013_138,1,4.7884,25.8335,9.02533,5.89,40
329,14570,0021500013_141,1,5.88115,26.663840000000004,9.54955,678.37,35
330,14617,0021500013_147,2,7.717560000000001,26.99873,9.30598,605.94,47
331,14669,0021500013_158,2,17.19076,30.67854,8.59642,486.52,52
332,14686,0021500013_159,2,13.315339999999999,29.19878,9.03833,484.11,17
333,14739,0021500013_17,2,6.44027,22.92071,9.27395,557.13,53
334,14772,0021500013_194,1,4.85021,24.95974,9.161019999999999,135.92,33
335,14805,0021500013_200,1,5.19867,24.430999999999997,9.34752,56.64,33
336,14846,0021500013_218,2,5.37177,32.1786,9.054030000000001,557.67,41
337,14914,0021500013_228,2,9.214139999999999,22.601670000000002,9.178930000000001,454.81,68
338,14932,0021500013_229,2,9.455810000000001,34.11846,8.72626,450.06,18
339,14967,0021500013_244,1,4.62932,24.71394,9.28893,257.96,35
340,15002,0021500013_261,2,5.6157,23.53914,9.79797,60.25,35
341,15042,0021500013_266,2,5.5411,24.09086,9.36314,13.83,40
342,15072,0021500013_29,2,5.41405,27.166490000000003,9.273710000000001,433.73,30
343,15106,0021500013_35,1,5.021669999999999,25.07388,9.29062,390.75,34
344,15150,0021500013_39,2,12.018289999999999,27.46358,9.18366,350.74,44
345,15181,0021500013_4,1,5.32268,24.88944,9.7405,692.6,31
346,15235,0021500013_43,2,5.55766,23.079060000000002,9.00342,296.53,54
347,15254,0021500013_44,2,16.89343,12.95963,8.42102,292.3,19
348,15286,0021500013_47,1,4.62918,25.48152,9.0007,246.62,32
349,15321,0021500013_49,1,5.14955,25.61495,9.13768,202.85,35
350,15382,0021500013_53,2,2.92567,14.307979999999999,8.476180000000001,157.16,61
351,15433,0021500013_56,2,8.36007,29.646440000000002,9.30717,128.14,51
352,15466,0021500013_60,1,4.4676800000000005,24.6139,9.36047,103.42,33
353,15497,0021500013_64,2,5.633830000000001,23.84123,9.60881,63.36,31
354,15564,0021500013_72,2,18.05625,21.26417,8.52104,685.54,67
355,15617,0021500015_100,2,8.40644,24.4251,9.521189999999999,331.1,53
356,15680,0021500015_115,2,4.00202,31.46818,9.65477,164.09,63
357,15729,0021500015_120,2,11.25425,30.33052,9.42263,104.91,49
358,15762,0021500015_121,2,4.44302,24.57725,9.092830000000001,99.47,33
359,15806,0021500015_125,2,6.443919999999999,30.764329999999998,9.26745,60.16,44
360,15840,0021500015_134,1,4.91228,24.461560000000002,9.337010000000001,684.19,34
361,15886,0021500015_135,2,3.6552,18.74077,9.01406,666.72,46
362,15916,0021500015_138,1,5.17211,25.13106,9.700339999999999,645.52,30
363,15975,0021500015_139,2,8.97536,30.03438,9.16744,615.48,59
364,16026,0021500015_147,2,7.5159199999999995,23.745260000000002,9.05745,531.64,51
365,16073,0021500015_168,2,12.2027,23.29048,9.09939,248.84,47
366,16112,0021500015_173,2,6.88535,24.9507,9.0519,169.52,39
367,16170,0021500015_176,2,9.73605,21.52853,9.39438,135.29,58
368,16204,0021500015_182,1,5.07505,24.67589,9.28632,73.02,34
369,16234,0021500015_19,1,5.26489,24.991989999999998,9.47642,557.34,30
370,16285,0021500015_195,2,8.42124,25.04736,9.007060000000001,638.16,51
371,16330,0021500015_210,2,4.52211,21.40533,10.98284,492.28,45
372,16380,0021500015_212,2,3.5899199999999998,31.20705,9.280489999999999,471.5,50
373,16415,0021500015_213,1,4.96138,24.85537,9.31541,452.1,35
374,16450,0021500015_215,1,4.63291,24.64023,9.17168,420.23,35
375,16494,0021500015_221,2,6.8374,21.29547,9.41195,348.94,44
376,16549,0021500015_23,2,5.03174,29.284809999999997,9.225430000000001,499.68,55
