,Unnamed: 0,id,EVENTMSGTYPE,x,y,z,game_clock,rankc
0,31,0021500001_102,2,5.49636,25.01318,10.887960000000001,314.63,32
1,85,0021500001_105,1,6.48539,25.37288,11.09783,275.53,31
2,132,0021500001_106,2,6.90875,24.57006,10.4731,260.12,43
3,198,0021500001_110,2,7.8752,24.961270000000003,10.72345,233.7,57
4,236,0021500001_114,1,5.5211,25.74065,10.76264,171.7,33
5,286,0021500001_125,2,7.21215,27.38645,10.893189999999999,36.4,48
6,340,0021500001_132,2,5.9021300000000005,27.45962,10.53997,659.6,49
7,375,0021500001_139,1,5.90431,24.13925,10.64589,608.93,33
8,419,0021500001_148,1,6.20943,25.27024,11.2159,479.97,36
9,484,0021500001_155,1,5.41284,25.36113,10.67643,354.81,62
10,519,0021500001_158,1,5.7516099999999994,24.53002,10.811580000000001,313.82,33
11,570,0021500001_159,2,9.68313,23.54429,10.4083,298.88,42
12,621,0021500001_161,2,6.899719999999999,24.7239,10.55208,279.47,48
13,672,0021500001_166,2,4.35142,29.8637,10.54654,231.48,46
14,706,0021500001_168,1,6.291440000000001,25.591079999999998,10.958960000000001,213.48,29
15,741,0021500001_170,1,5.85634,25.381339999999998,10.69357,183.48,32
16,779,0021500001_173,2,7.72093,22.79271,10.40473,144.83,36
17,828,0021500001_181,2,8.41852,28.986690000000003,10.654860000000001,80.05,45
18,861,0021500001_184,1,5.867430000000001,25.28099,10.70763,51.09,30
19,899,0021500001_20,1,5.33102,25.03025,10.52069,562.76,34
20,949,0021500001_202,2,7.463830000000001,26.9067,10.6762,553.56,43
21,985,0021500001_205,2,6.44664,24.9017,10.99275,503.74,27
22,1038,0021500001_218,2,4.60431,23.89647,10.53496,359.3,38
23,1076,0021500001_229,1,5.844130000000001,25.188229999999997,10.523710000000001,268.2,31
24,1121,0021500001_235,2,5.26762,22.726860000000002,10.40064,225.11,43
25,1157,0021500001_247,2,5.414680000000001,23.0002,10.57572,108.04,33
26,1187,0021500001_256,1,6.27844,25.1962,10.79273,29.81,28
27,1236,0021500001_259,2,15.289929999999998,23.5117,10.62753,15.01,46
28,1289,0021500001_261,2,8.44946,26.05496,10.49672,5.05,48
29,1327,0021500001_35,1,6.09598,25.05396,10.842089999999999,409.37,33
30,1365,0021500001_41,1,5.26728,25.97946,10.8702,358.07,36
31,1400,0021500001_56,2,6.927160000000001,27.07538,10.560939999999999,168.94,29
32,1433,0021500001_77,1,5.93159,24.541539999999998,10.937000000000001,631.99,31
33,1471,0021500001_83,2,7.34811,25.59785,10.48657,562.95,32
34,1525,0021500001_90,2,4.8422,23.95414,10.75072,470.18,50
35,1562,0021500001_94,1,6.04838,25.89576,10.72425,427.12,32
36,1616,0021500001_98,2,7.12626,22.587989999999998,10.58111,381.17,48
37,1682,0021500002_103,2,14.83456,25.68223,10.84017,274.31,62
38,1737,0021500002_112,2,6.819789999999999,20.18271,10.612210000000001,183.94,43
39,1770,0021500002_115,1,6.35105,25.18916,10.762310000000001,156.38,29
40,1806,0021500002_120,2,5.05956,23.2188,10.49581,116.74,34
41,1843,0021500002_126,1,5.54294,24.669,10.691089999999999,77.59,30
42,1905,0021500002_129,2,6.838030000000001,20.38438,10.51065,35.85,55
43,1937,0021500002_139,1,6.67402,25.0043,10.52084,648.73,29
44,1982,0021500002_147,2,10.34683,26.12211,10.56649,544.89,43
45,2040,0021500002_148,2,9.486410000000001,20.79234,10.42891,536.17,55
46,2078,0021500002_150,1,6.09779,25.526120000000002,11.06841,507.65,31
47,2118,0021500002_153,2,6.02275,24.70514,11.02718,471.87,37
48,2150,0021500002_171,2,5.31989,26.1865,10.45727,309.25,31
49,2204,0021500002_179,2,4.39426,29.47448,10.6126,205.7,46
50,2239,0021500002_184,2,6.172540000000001,24.74929,10.92863,169.86,32
51,2284,0021500002_193,2,6.998189999999999,24.56332,10.43847,66.74,43
52,2318,0021500002_199,1,6.00514,25.27403,10.93634,691.53,30
53,2353,0021500002_208,1,5.64445,24.45027,10.964310000000001,624.39,32
54,2432,0021500002_219,2,4.35061,32.71856,10.71002,492.09,68
55,2475,0021500002_244,2,6.05377,29.50295,10.53637,181.25,38
56,2510,0021500002_254,1,5.766,25.95579,11.041789999999999,62.49,29
57,2542,0021500002_257,1,5.74576,24.401320000000002,10.52472,32.68,29
58,2589,0021500002_28,2,5.16453,21.65629,10.457360000000001,432.02,44
59,2637,0021500002_30,2,4.87202,30.22692,10.53939,408.57,45
60,2670,0021500002_31,1,6.39175,25.21998,10.71491,397.13,29
61,2705,0021500002_32,1,6.14329,25.49377,11.10995,377.49,33
62,2739,0021500002_33,1,5.80934,25.89604,10.8158,357.86,31
63,2800,0021500002_36,2,13.85605,32.61633,10.452919999999999,333.13,50
64,2845,0021500002_37,2,12.01785,25.53292,10.4216,313.18,42
65,2882,0021500002_53,2,5.349819999999999,26.082539999999998,10.569239999999999,120.82,33
66,2935,0021500002_55,2,5.4076699999999995,18.970679999999998,10.82293,108.63,50
67,2982,0021500002_73,2,9.97402,30.544320000000003,10.50938,610.6,42
68,3039,0021500002_84,2,9.57076,26.91603,10.62309,518.59,49
69,3076,0021500002_88,2,4.83059,25.5848,11.525139999999999,478.96,34
70,3112,0021500003_108,2,5.7988800000000005,26.05622,10.454189999999999,409.86,35
71,3151,0021500003_11,2,7.254919999999999,25.62901,11.55456,630.36,33
72,3185,0021500003_111,2,5.193980000000001,24.58844,10.6795,364.24,30
73,3215,0021500003_114,1,6.767939999999999,24.25072,10.575610000000001,335.98,29
74,3244,0021500003_117,2,7.96215,25.29535,11.378960000000001,299.34,27
75,3282,0021500003_126,2,5.5457,25.24245,10.41784,202.5,34
76,3339,0021500003_127,2,6.771539999999999,23.40563,10.46551,179.55,42
77,3387,0021500003_128,2,4.9506,23.1896,10.4807,172.65,42
78,3427,0021500003_130,1,5.5366,25.3525,10.57802,151.95,31
79,3470,0021500003_131,2,5.12221,27.771240000000002,10.52475,131.77,40
80,3503,0021500003_14,1,6.23039,25.46868,10.61781,592.8,29
81,3555,0021500003_142,2,5.7129199999999996,26.14457,10.62377,32.08,49
82,3579,0021500003_152,2,7.385660000000001,27.20754,10.80337,624.2,20
83,3610,0021500003_168,1,5.73195,25.6555,10.69449,472.69,28
84,3643,0021500003_17,1,6.37565,25.5615,10.85866,555.77,33
85,3678,0021500003_173,1,6.16276,25.43777,10.5801,427.84,32
86,3730,0021500003_185,2,5.20324,21.34256,10.686869999999999,320.63,48
87,3785,0021500003_194,2,3.8733699999999995,20.42462,10.446489999999999,240.82,49
88,3819,0021500003_197,1,6.1170800000000005,25.0773,10.767380000000001,204.85,31
89,3851,0021500003_206,1,6.42721,24.998720000000002,10.93079,120.21,29
90,3893,0021500003_21,2,6.45932,27.804679999999998,10.49949,518.69,39
91,3943,0021500003_22,2,7.04825,29.913940000000004,10.67073,502.49,46
92,4010,0021500003_231,2,5.78037,23.84995,10.73243,579.29,63
93,4044,0021500003_242,2,7.088939999999999,24.45995,10.67177,437.91,30
94,4096,0021500003_247,2,5.4431199999999995,21.389329999999998,10.49355,391.66,48
95,4156,0021500003_249,2,15.4656,30.720090000000003,10.62181,342.59,57
96,4192,0021500003_253,2,6.445180000000001,20.96874,10.4286,316.45,32
97,4249,0021500003_281,2,12.73973,26.60584,10.49268,64.52,56
98,4288,0021500003_288,1,6.30216,25.1275,10.74785,17.62,30
99,4324,0021500003_33,1,6.04031,24.27685,10.59446,409.45,31
100,4357,0021500003_4,1,5.52918,25.09114,10.73738,695.9,30
101,4394,0021500003_42,1,5.4930900000000005,25.131629999999998,10.51096,303.92,31
102,4429,0021500003_49,1,5.3729,24.79316,10.665,238.12,33
103,4507,0021500003_55,2,8.71258,22.42985,10.80892,186.23,76
104,4540,0021500003_71,1,5.9568,24.484679999999997,10.42248,58.65,30
105,4589,0021500003_88,2,6.24003,22.60843,10.47875,586.13,45
106,4643,0021500004_104,2,7.07395,21.97008,10.92121,377.6,48
107,4678,0021500004_109,2,5.4557,25.103920000000002,10.44599,335.86,31
108,4736,0021500004_111,2,6.22565,24.97619,10.92417,312.71,37
109,4767,0021500004_13,1,5.934019999999999,23.90622,10.622069999999999,579.21,30
110,4798,0021500004_133,2,6.35216,26.415309999999998,10.93206,90.37,27
111,4863,0021500004_165,2,5.3871400000000005,19.97206,10.70248,472.68,62
112,4921,0021500004_171,2,10.049339999999999,25.481279999999998,10.67538,400.39,52
113,4954,0021500004_18,1,5.51127,24.7891,10.55755,531.87,31
114,5006,0021500004_188,2,5.81654,21.94898,10.44634,211.35,46
115,5043,0021500004_189,1,5.85489,24.42701,10.61197,185.12,31
116,5087,0021500004_19,2,9.067060000000001,20.38769,10.66409,511.45,41
117,5144,0021500004_195,2,8.63618,31.855109999999996,10.6749,106.0,52
118,5190,0021500004_199,2,7.61115,25.18086,10.48151,73.23,43
119,5252,0021500004_200,2,9.50404,25.63813,11.47408,59.66,53
120,5287,0021500004_201,2,6.39131,26.74663,11.28001,41.24,33
121,5321,0021500004_219,2,5.50139,26.37517,10.59649,552.93,32
122,5372,0021500004_221,2,4.28258,29.050179999999997,10.60016,523.88,48
123,5421,0021500004_235,1,5.454269999999999,24.72243,10.41972,370.66,46
124,5475,0021500004_243,2,6.01624,24.19193,10.6282,264.26,32
125,5498,0021500004_246,2,34.304629999999996,43.36181,11.165610000000001,214.46,21
126,5554,0021500004_252,2,16.1824,20.331570000000003,10.7446,127.26,56
127,5590,0021500004_258,2,6.774030000000001,25.23568,10.72983,66.48,31
128,5620,0021500004_261,2,5.86076,25.637520000000002,10.40427,52.09,26
129,5701,0021500004_32,1,5.204969999999999,24.725360000000002,10.40462,409.65,31
130,5740,0021500004_45,1,6.13002,25.637539999999998,10.44059,275.94,37
131,5774,0021500004_46,1,5.45065,25.53944,10.699110000000001,263.24,28
132,5825,0021500004_52,2,7.03785,25.61554,10.54037,187.14,40
133,5881,0021500004_63,2,10.4024,26.35575,10.52183,58.25,52
134,5921,0021500004_81,2,6.8475399999999995,20.958679999999998,10.55123,572.92,38
135,5959,0021500005_103,1,5.6249199999999995,24.36722,10.70584,343.1,33
136,6009,0021500005_104,2,5.93617,19.7692,10.534410000000001,320.76,47
137,6055,0021500005_133,2,7.74091,27.21808,10.5328,36.48,37
138,6096,0021500005_134,2,5.2790300000000006,25.40781,10.42145,28.34,34
139,6162,0021500005_141,2,7.5634,27.143959999999996,10.57588,648.02,54
140,6197,0021500005_149,1,6.8663300000000005,24.96126,10.60281,558.33,31
141,6249,0021500005_151,2,11.08405,22.102629999999998,10.48123,545.32,49
142,6285,0021500005_160,2,6.705889999999999,24.47729,10.705689999999999,444.6,33
143,6311,0021500005_168,2,7.61487,26.10676,10.60582,367.26,22
144,6342,0021500005_175,2,9.19384,23.73868,10.52773,275.35,24
145,6404,0021500005_176,2,5.9599,26.32487,13.49495,268.07,59
146,6465,0021500005_186,2,9.73705,27.010209999999997,10.446710000000001,161.61,61
147,6503,0021500005_216,2,6.67403,27.06434,10.90114,515.39,33
148,6517,0021500005_217,2,9.7891,30.357809999999997,10.53638,507.22,12
149,6567,0021500005_219,2,5.28863,28.863120000000002,10.870389999999999,500.14,48
150,6603,0021500005_230,1,6.7602199999999995,24.59512,10.8702,399.05,32
151,6637,0021500005_234,2,7.25588,23.34636,10.909460000000001,364.52,31
152,6669,0021500005_235,2,6.0102199999999995,24.18121,11.21913,357.71,30
153,6698,0021500005_258,1,5.86901,24.4385,11.03934,60.36,25
154,6733,0021500005_29,1,5.80155,24.79684,10.56541,459.96,34
155,6777,0021500005_34,2,6.51696,22.950779999999998,10.599169999999999,408.23,41
156,6821,0021500005_42,2,5.30101,23.82011,10.410039999999999,271.46,40
157,6876,0021500005_51,1,5.2245,23.557010000000002,11.11416,152.24,43
158,6901,0021500005_69,2,19.17727,18.83416,10.590060000000001,669.15,18
159,6936,0021500005_9,1,5.40977,24.86177,10.47945,629.97,32
160,6990,0021500005_94,2,6.14583,15.534629999999998,10.52047,435.4,45
161,7057,0021500007_127,2,13.61462,22.07471,10.59855,557.75,64
162,7115,0021500007_129,2,5.2035800000000005,20.25871,10.60329,534.89,54
163,7166,0021500007_13,2,8.81974,24.76405,10.69088,569.86,48
164,7204,0021500007_140,1,5.30422,25.26229,10.40802,403.17,33
165,7236,0021500007_151,1,5.816330000000001,25.36954,11.088239999999999,261.93,27
166,7271,0021500007_164,1,5.3623,24.12493,10.98413,115.6,32
167,7324,0021500007_169,2,9.698830000000001,28.069020000000002,10.64457,59.01,50
168,7387,0021500007_18,2,5.00934,26.88243,10.4102,522.59,61
169,7423,0021500007_202,1,5.71611,26.06604,11.108989999999999,442.3,28
170,7490,0021500007_203,2,5.59566,27.091829999999998,10.6084,417.99,64
171,7543,0021500007_207,2,4.583,25.84991,10.593169999999999,358.06,48
172,7581,0021500007_220,1,6.280959999999999,25.381439999999998,10.801960000000001,215.29,31
173,7642,0021500007_25,2,7.2039,20.288439999999998,10.4041,439.58,58
174,7695,0021500007_28,2,13.1986,30.4627,10.46182,394.79,48
175,7764,0021500007_29,2,4.96891,23.45872,10.42583,374.88,60
176,7798,0021500007_53,1,5.65004,24.83967,10.41035,107.74,31
177,7833,0021500007_6,1,6.04703,25.53797,10.91165,662.0,33
178,7888,0021500007_63,2,5.40912,31.1742,10.5171,695.88,47
179,7921,0021500007_76,1,5.77321,25.312260000000002,10.53576,534.07,30
180,7980,0021500007_81,2,9.3795,32.62472,10.66276,453.73,53
181,8036,0021500007_91,2,7.2527800000000004,25.498170000000002,10.471919999999999,328.88,53
182,8092,0021500009_116,2,8.87385,28.2175,10.62624,289.84,54
183,8155,0021500009_119,2,9.92255,20.0143,10.68961,243.88,55
184,8204,0021500009_131,2,12.465580000000001,31.279629999999997,10.650889999999999,102.88,49
185,8267,0021500009_14,2,7.43934,25.16058,10.61454,597.84,56
186,8302,0021500009_143,1,6.22369,26.2153,10.99525,691.88,30
187,8335,0021500009_144,1,6.48404,25.73284,10.90022,673.0,30
188,8382,0021500009_156,2,4.5955699999999995,24.119020000000003,10.47007,581.68,45
189,8416,0021500009_157,1,6.22283,24.915020000000002,10.5614,564.52,27
190,8448,0021500009_162,1,6.742310000000001,25.696460000000002,10.75225,467.08,29
191,8499,0021500009_18,2,6.80864,25.97041,10.4889,545.88,48
192,8539,0021500009_185,2,7.399360000000001,30.5447,10.74687,195.64,38
193,8586,0021500009_199,2,5.9514,26.6282,10.54504,710.96,44
194,8620,0021500009_21,1,6.001530000000001,24.23152,11.0761,508.72,32
195,8657,0021500009_236,2,4.4642,24.88225,11.23669,355.16,35
196,8704,0021500009_25,2,6.602360000000001,23.04779,10.8452,444.2,47
197,8755,0021500009_260,2,7.08603,30.46378,10.69229,20.66,46
198,8831,0021500009_28,2,9.06437,23.10666,11.7593,428.68,62
199,8863,0021500009_36,1,5.18288,24.4133,10.47511,332.52,32
200,8899,0021500009_50,1,6.43306,24.51149,11.20767,242.52,31
201,8945,0021500009_52,2,7.67134,24.24126,10.52523,222.28,43
202,8980,0021500009_58,2,5.79038,24.23321,10.42031,173.4,32
203,9024,0021500009_60,1,5.33681,24.55903,10.555069999999999,162.96,29
204,9072,0021500009_61,2,3.39422,15.39749,10.80149,151.08,45
205,9108,0021500009_99,2,4.61344,23.344279999999998,10.61138,483.68,31
206,9149,0021500010_10,2,7.87219,27.202170000000002,10.5122,622.55,39
207,9190,0021500010_116,2,10.49878,27.49819,10.42451,247.41,37
208,9221,0021500010_124,1,6.007680000000001,25.171129999999998,10.703,188.31,28
209,9258,0021500010_127,1,5.826230000000001,24.744229999999998,10.800510000000001,149.51,30
210,9333,0021500010_130,2,4.14775,30.85965,10.73092,92.84,70
211,9367,0021500010_133,1,5.89131,24.45279,10.72697,70.75,30
212,9401,0021500010_137,1,5.6445,25.428910000000002,10.78549,25.15,30
213,9453,0021500010_146,2,8.12555,25.152070000000002,10.52474,608.81,49
214,9520,0021500010_153,2,10.33038,20.093870000000003,10.78042,566.1,63
215,9568,0021500010_165,2,7.66666,29.36797,10.80614,383.68,44
216,9627,0021500010_166,2,18.58064,26.389590000000002,10.5469,375.12,54
217,9693,0021500010_173,2,6.50929,25.29615,10.47972,274.27,61
218,9765,0021500010_178,2,8.67398,20.60107,10.76403,228.51,52
219,9837,0021500010_179,2,8.79923,31.584429999999998,10.76207,216.94,64
220,9888,0021500010_181,2,8.57358,23.65768,10.44487,185.32,47
221,9921,0021500010_191,1,6.5753699999999995,25.57408,10.74744,99.27,30
222,9983,0021500010_196,2,19.62215,25.338179999999998,10.64649,51.17,58
223,10049,0021500010_205,2,6.05305,29.17055,10.440439999999999,685.8,63
224,10117,0021500010_211,2,17.48776,27.100640000000002,10.5699,614.33,64
225,10170,0021500010_212,2,7.0021,28.48256,10.42557,607.2,45
226,10201,0021500010_213,1,6.0158,23.93806,10.9119,583.03,28
227,10234,0021500010_223,2,6.23287,24.46204,10.843910000000001,469.15,30
228,10267,0021500010_228,2,5.39184,25.22166,10.81961,421.04,31
229,10308,0021500010_23,2,7.05753,26.97826,10.4931,485.61,41
230,10358,0021500010_232,2,8.010010000000001,26.32269,10.67441,372.84,44
231,10403,0021500010_244,2,6.507680000000001,28.319840000000003,10.79246,265.7,37
232,10446,0021500010_248,2,7.11295,25.833879999999997,10.87707,226.74,29
233,10477,0021500010_250,1,6.63417,25.01764,10.77084,196.82,29
234,10520,0021500010_253,1,6.544969999999999,24.938029999999998,10.64535,156.12,34
235,10576,0021500010_257,2,17.61594,23.10947,10.69786,124.9,53
236,10610,0021500010_258,1,6.43025,24.5822,10.43928,102.08,31
237,10639,0021500010_259,1,9.768839999999999,25.30591,10.98423,96.42,26
238,10668,0021500010_26,1,6.49624,23.97499,11.11357,449.36,27
239,10720,0021500010_262,2,6.318890000000001,25.379739999999998,10.49385,65.48,48
240,10757,0021500010_266,1,6.09676,25.94006,10.87629,16.45,30
241,10792,0021500010_29,1,6.35133,25.40113,10.73773,424.96,31
242,10828,0021500010_42,2,5.36613,24.11585,10.42022,301.55,33
243,10861,0021500010_45,1,5.341,24.01626,10.41365,268.39,30
244,10893,0021500010_55,1,5.32825,24.65006,10.4137,190.03,29
245,10966,0021500010_60,2,8.40282,24.35069,10.809000000000001,140.63,71
246,11014,0021500010_66,2,9.257,30.98194,10.68985,96.96,44
247,11055,0021500010_78,1,6.20257,25.63506,10.8649,666.66,28
248,11094,0021500010_80,2,7.32084,27.15152,10.44538,648.8,36
249,11148,0021500010_86,2,6.48455,27.59432,10.571,590.84,49
250,11188,0021500010_9,2,6.472580000000001,22.693260000000002,10.51988,630.51,37
251,11225,0021500010_94,1,5.52117,24.840220000000002,10.496189999999999,511.04,32
252,11278,0021500010_97,2,5.03543,23.47167,10.43036,484.23,48
253,11318,0021500010_99,2,5.72589,25.921129999999998,10.56139,473.03,34
254,11351,0021500011_104,1,5.4413800000000005,24.12167,11.03848,367.91,31
255,11403,0021500011_110,2,13.281460000000001,21.36373,10.6838,310.26,42
256,11437,0021500011_112,1,5.71148,25.92304,11.14362,291.65,29
257,11471,0021500011_121,1,5.2407,25.33481,10.54425,162.4,31
258,11514,0021500011_125,2,8.186069999999999,31.4439,10.42215,100.89,41
259,11545,0021500011_127,2,5.89565,26.721059999999998,10.88751,84.39,28
260,11592,0021500011_137,2,7.8280899999999995,21.05248,10.5976,699.36,41
261,11623,0021500011_140,1,5.61484,24.84346,10.46946,656.33,28
262,11683,0021500011_142,2,5.70552,16.51321,10.81352,611.06,55
263,11751,0021500011_15,2,6.40474,27.66075,10.60402,592.44,43
264,11786,0021500011_156,2,5.870340000000001,22.993570000000002,10.94182,453.14,31
265,11819,0021500011_17,1,5.509469999999999,24.82676,10.68834,566.36,30
266,11860,0021500011_175,2,7.0765899999999995,22.58135,10.426910000000001,256.13,39
267,11894,0021500011_188,1,6.15815,25.61063,11.00235,157.19,30
268,11928,0021500011_195,1,5.6153699999999995,24.98794,10.85161,98.55,31
269,11964,0021500011_198,1,5.67237,25.829929999999997,10.9193,77.91,33
270,12015,0021500011_203,2,12.71833,23.55753,10.467089999999999,25.28,48
271,12052,0021500011_223,2,6.89303,24.98413,11.02662,534.56,30
272,12099,0021500011_224,2,5.49441,29.25473,10.6109,522.65,44
273,12124,0021500011_227,2,6.22633,27.9006,10.40615,501.95,21
274,12185,0021500011_228,2,3.43545,17.71572,10.40194,482.14,58
275,12235,0021500011_232,2,3.5488800000000005,18.74319,10.691510000000001,443.89,45
276,12280,0021500011_233,2,9.59281,24.16619,10.56429,421.62,39
277,12318,0021500011_24,1,5.99585,25.66475,10.99175,501.92,33
278,12350,0021500011_240,2,4.613090000000001,24.61404,11.01093,347.36,30
279,12403,0021500011_246,2,6.79322,23.2088,10.508280000000001,256.94,51
280,12432,0021500011_251,1,6.05192,25.049429999999997,11.03157,206.59,29
281,12465,0021500011_38,2,6.691739999999999,25.29459,10.70589,396.37,31
282,12495,0021500011_43,1,5.87822,25.33693,10.99426,354.81,28
283,12528,0021500011_49,1,5.386880000000001,24.35314,10.87337,286.65,31
284,12579,0021500011_62,2,5.05377,30.647709999999996,10.4283,152.71,48
285,12626,0021500011_63,2,7.02549,25.114279999999997,10.66295,133.98,44
286,12659,0021500011_66,1,5.91961,24.61887,11.01475,101.32,29
287,12725,0021500011_70,2,12.346169999999999,21.1273,10.641960000000001,38.88,64
288,12788,0021500011_82,2,10.0553,32.10996,10.70337,602.98,56
289,12826,0021500011_84,1,5.35195,24.64666,10.60871,585.54,33
290,12884,0021500011_94,2,5.59736,28.85083,10.76143,470.3,51
291,12913,0021500012_108,1,5.84083,24.51049,10.836089999999999,295.09,26
292,12949,0021500012_115,1,6.0023,25.31935,10.71208,245.38,29
293,13005,0021500012_121,2,2.22795,15.1503,10.70191,164.72,53
294,13034,0021500012_125,1,5.866569999999999,24.338420000000003,10.63476,116.27,26
295,13068,0021500012_139,1,5.39467,24.36889,10.90104,655.75,31
296,13135,0021500012_141,2,13.315489999999999,20.00539,10.4589,631.3,63
297,13179,0021500012_142,2,6.699269999999999,23.771160000000002,10.50723,622.81,40
298,13210,0021500012_145,1,5.56764,24.44887,10.55085,585.82,28
299,13261,0021500012_150,2,7.08178,27.029840000000004,10.61925,523.15,48
300,13307,0021500012_153,1,5.39752,24.26969,10.92567,470.16,31
301,13341,0021500012_167,1,6.6170800000000005,25.06579,11.058019999999999,348.29,32
302,13405,0021500012_171,2,6.639660000000001,20.30937,10.64706,306.78,58
303,13469,0021500012_173,2,6.5635,28.491970000000002,10.70025,296.14,59
304,13524,0021500012_176,2,4.87236,22.82934,10.770589999999999,257.64,55
305,13562,0021500012_178,2,5.12392,26.320970000000003,10.48136,234.14,35
306,13600,0021500012_181,1,5.49024,24.69352,10.40324,193.96,31
307,13639,0021500012_186,1,5.71177,25.474870000000003,11.016580000000001,122.62,31
308,13674,0021500012_188,1,6.10473,25.348470000000002,10.77389,95.37,32
309,13726,0021500012_192,2,13.379929999999998,23.56335,10.524239999999999,42.87,50
310,13750,0021500012_193,2,8.69127,24.18589,10.984810000000001,18.84,21
311,13796,0021500012_204,2,5.98041,29.95618,10.53663,573.72,44
312,13840,0021500012_210,2,5.14743,29.35127,10.44421,488.68,41
313,13876,0021500012_220,1,5.0968,24.95375,10.55607,408.03,32
314,13908,0021500012_223,1,5.62545,24.98068,10.64413,380.21,27
315,13969,0021500012_232,2,7.41213,25.86045,10.664489999999999,212.43,53
316,14015,0021500012_233,2,14.28367,25.389129999999998,10.745280000000001,199.19,44
317,14050,0021500012_3,1,5.54511,24.9964,10.51562,686.24,28
318,14098,0021500012_44,2,8.54622,29.08013,10.47371,304.57,47
319,14146,0021500012_45,2,11.71692,19.37068,10.70544,296.0,45
320,14226,0021500012_46,2,4.91092,25.158839999999998,10.48622,288.99,76
321,14264,0021500012_64,1,5.5823599999999995,25.43649,10.71882,89.25,33
322,14317,0021500012_70,2,4.425669999999999,26.971759999999996,10.70502,36.52,50
323,14358,0021500012_88,1,5.69067,24.90332,10.55127,550.8,30
324,14392,0021500013_103,2,5.13251,23.116970000000002,10.85641,394.37,32
325,14446,0021500013_117,2,5.15377,20.93593,10.43253,218.17,50
326,14490,0021500013_13,2,5.59783,28.11637,10.4683,611.12,41
327,14528,0021500013_138,1,5.55841,25.35671,10.580210000000001,6.17,33
328,14566,0021500013_141,1,5.36978,24.11027,11.013739999999999,678.53,31
329,14611,0021500013_147,2,6.2213,25.726779999999998,10.486310000000001,606.18,41
330,14665,0021500013_158,2,14.635179999999998,29.39951,10.443389999999999,486.68,48
331,14736,0021500013_17,2,6.673260000000001,22.94238,10.46363,557.25,50
332,14770,0021500013_194,1,5.5435300000000005,24.635679999999997,10.92362,136.03,31
333,14803,0021500013_200,1,5.15768,25.15461,10.447460000000001,56.72,31
334,14837,0021500013_218,2,5.48158,26.616609999999998,10.72993,558.03,32
335,14909,0021500013_228,2,8.429310000000001,25.184070000000002,10.54261,455.01,63
336,14927,0021500013_229,2,14.2515,32.9685,10.71848,450.26,13
337,14965,0021500013_244,1,5.75125,24.964270000000003,10.618889999999999,258.04,33
338,15001,0021500013_261,2,6.007619999999999,24.20095,10.51088,60.29,34
339,15040,0021500013_266,2,6.55129,24.09244,11.198780000000001,13.91,38
340,15069,0021500013_29,2,5.37614,25.07885,11.01003,433.86,27
341,15103,0021500013_35,1,5.9615,25.170939999999998,10.640360000000001,390.88,31
342,15146,0021500013_39,2,9.69899,26.704690000000003,10.42125,350.9,40
343,15180,0021500013_4,1,5.95343,25.17221,10.43966,692.64,30
344,15229,0021500013_43,2,5.38558,23.42609,10.53037,296.78,48
345,15249,0021500013_44,2,22.94385,11.38603,10.41192,292.5,14
346,15283,0021500013_47,1,5.83939,24.49413,10.74664,246.74,29
347,15317,0021500013_49,1,5.54828,24.540329999999997,10.71275,203.01,31
348,15375,0021500013_53,2,4.8067400000000005,15.884079999999999,10.459019999999999,157.44,54
349,15431,0021500013_56,2,8.024339999999999,29.03475,10.43043,128.22,49
350,15464,0021500013_60,1,5.6969199999999995,25.20501,10.48732,103.49,31
351,15495,0021500013_64,2,5.61112,22.520889999999998,11.21059,63.44,29
352,15558,0021500013_72,2,17.411920000000002,22.51476,10.838519999999999,685.78,61
353,15615,0021500015_100,2,8.050189999999999,24.18259,10.484910000000001,331.18,51
354,15678,0021500015_115,2,5.47876,31.442809999999998,10.43871,164.17,61
355,15726,0021500015_120,2,10.088230000000001,29.415390000000002,10.62642,105.03,46
356,15759,0021500015_121,2,5.85095,25.31315,10.53692,99.59,30
357,15802,0021500015_125,2,6.02516,29.03302,10.57323,60.32,40
358,15838,0021500015_134,1,5.95581,25.28365,10.654819999999999,684.27,32
359,15872,0021500015_135,2,5.81346,24.20585,10.56465,667.28,32
360,15914,0021500015_138,1,5.85668,25.372629999999997,10.71828,645.6,28
361,15969,0021500015_139,2,8.3597,29.17693,10.76442,615.72,53
362,16018,0021500015_147,2,7.1272,24.54958,10.43035,531.96,43
363,16069,0021500015_168,2,10.51479,23.403679999999998,10.43454,249.0,43
364,16104,0021500015_173,2,5.3871199999999995,25.39216,11.17955,169.84,31
365,16167,0021500015_176,2,9.505230000000001,22.50129,10.5384,135.41,55
366,16200,0021500015_182,1,6.08437,25.45948,10.787339999999999,73.18,30
367,16232,0021500015_19,1,5.87798,24.151970000000002,10.71089,557.42,28
368,16275,0021500015_195,2,7.2424,30.47754,10.4911,638.83,41
369,16330,0021500015_210,2,4.52211,21.40533,10.98284,492.28,45
370,16376,0021500015_212,2,4.1612599999999995,30.458640000000003,10.51447,471.66,46
371,16413,0021500015_213,1,5.9518699999999995,25.14343,10.76791,452.18,33
372,16446,0021500015_215,1,5.9868,25.49895,10.895760000000001,420.39,31
373,16490,0021500015_221,2,5.75455,22.44637,10.47894,349.1,40
374,16546,0021500015_23,2,4.962940000000001,28.74038,10.5162,499.8,52
